rank,accuracy,error,rep,fold,top_m,condition,K,reconstruction
0.7873555555555551,0.023333333333333334,0.3439333333333334,13,0,2,intact,10,top_m_within_condition
0.7901666666666667,0.016666666666666666,0.32896666666666663,13,1,2,intact,10,top_m_within_condition
0.7774333333333335,0.03333333333333333,0.28697777777777767,14,0,2,intact,10,top_m_within_condition
0.7827666666666675,0.03,0.35940000000000033,14,1,2,intact,10,top_m_within_condition
0.7709999999999999,0.023333333333333334,0.3188444444444441,15,0,2,intact,10,top_m_within_condition
0.7689222222222224,0.023333333333333334,0.31088888888888877,15,1,2,intact,10,top_m_within_condition
0.7742444444444447,0.016666666666666666,0.3403222222222222,16,0,2,intact,10,top_m_within_condition
0.7719888888888888,0.02,0.3390222222222221,16,1,2,intact,10,top_m_within_condition
0.7804333333333333,0.023333333333333334,0.32435555555555545,17,0,2,intact,10,top_m_within_condition
0.7751333333333335,0.02,0.3062222222222222,17,1,2,intact,10,top_m_within_condition
0.7646555555555562,0.013333333333333334,0.35165555555555555,18,0,2,intact,10,top_m_within_condition
0.7731000000000005,0.023333333333333334,0.2834999999999999,18,1,2,intact,10,top_m_within_condition
0.7923333333333334,0.03,0.31479999999999975,19,0,2,intact,10,top_m_within_condition
0.7918666666666672,0.03666666666666667,0.3080333333333332,19,1,2,intact,10,top_m_within_condition
0.7877444444444444,0.03666666666666667,0.28032222222222203,0,0,3,intact,10,top_m_within_condition
0.788177777777778,0.043333333333333335,0.30051111111111073,0,1,3,intact,10,top_m_within_condition
0.8033000000000005,0.03333333333333333,0.34252222222222156,1,0,3,intact,10,top_m_within_condition
0.8011222222222222,0.04,0.3148666666666665,1,1,3,intact,10,top_m_within_condition
0.7799888888888882,0.04,0.27137777777777766,2,0,3,intact,10,top_m_within_condition
0.7803444444444443,0.02,0.294022222222222,2,1,3,intact,10,top_m_within_condition
0.7959333333333337,0.023333333333333334,0.30941111111111125,3,0,3,intact,10,top_m_within_condition
0.8038222222222225,0.02666666666666667,0.3091444444444441,3,1,3,intact,10,top_m_within_condition
0.7960555555555554,0.02666666666666667,0.28611111111111104,4,0,3,intact,10,top_m_within_condition
0.7922888888888887,0.03,0.2906555555555551,4,1,3,intact,10,top_m_within_condition
